12.984662,14.948009
17.076925,12.581869
16.05784,12.978435
13.269673,14.865047
13.857993,15.994394
17.090069,12.791115
13.596573,16.825577
8.626952,11.713817
13.695518,16.781834
13.99883,15.582371
12.857431,15.343071
12.614329,16.578636
13.805335,15.232135
14.985056,14.955562
7.970506,10.846567
13.824299,15.587244
16.550266,13.145615
14.383059,16.270716
14.246627,16.305586
13.262198,14.532004
14.669538,15.215381
14.458996,16.247377
13.743215,16.673918
13.606157,16.776596
12.611043,16.859186
16.362583,13.616093
14.146171,16.012016
13.36514,14.846558
14.50668,15.364595
13.131957,14.505756
13.0807705,15.069129
17.059942,12.480666
14.065235,15.979736
14.590937,15.148677
14.059445,16.40086
16.095814,12.97955
14.638126,15.854078
8.16775,10.54426
15.916723,12.784265
12.095506,14.569841
14.913569,14.84289
14.119028,16.539423
13.142351,15.249562
13.568665,16.35901
15.495146,12.630298
12.219954,16.258066
16.986416,12.692177
16.098282,12.79791
8.540807,11.341041
14.004515,15.442223
16.502771,13.744684
12.4277935,15.418336
8.596184,11.540484
12.493454,15.354708
16.827309,12.548866
13.0006695,16.729399
15.893696,13.764397
16.232353,13.239836
16.41973,13.720372
16.45657,13.288687
12.172828,15.790596
8.744776,11.859507
12.658463,16.646107
12.505612,15.154102
14.670849,14.517799
16.477732,13.763768
12.533894,16.861416
14.518282,15.110669
16.460785,13.624759
13.9515085,16.518263
12.498079,15.187618
8.618599,11.4272785
14.373192,16.232237
8.575948,11.506243
7.975952,10.854616
12.634147,15.188846
16.627499,12.459398
8.618081,11.551064
12.5886345,16.840237
15.961067,13.002516
14.209202,16.395832
13.740904,15.203128
12.842536,14.567756
16.313467,12.511089
16.057884,13.176818
15.889787,13.840442
12.375762,14.89786
12.440184,12.782085
12.897372,14.641075
16.283712,13.73734
16.806019,12.388806
16.477547,13.167853
8.497519,11.66598
16.344027,13.179152
8.982834,10.503239
8.934178,11.588591
8.908383,11.603749
16.736975,12.286659
16.73877,12.421337
15.873744,13.217498
14.415219,16.186428
16.391476,12.588816
14.339146,14.559164
14.9773655,14.571054
16.493425,13.680955
16.268677,13.339661
15.020301,14.743293
12.164027,14.446298
16.285257,13.508502
16.846268,12.412054
12.728956,15.075861
15.489731,13.862578
14.587816,16.025843
14.030746,15.593825
15.500178,13.949893
16.439495,13.63837
12.5659895,13.962696
15.487807,13.997828
12.4963665,15.108863
15.510514,13.914513
13.311561,14.791081
12.703429,16.516563
16.25991,12.52185
13.961606,16.633238
8.061891,11.009963
16.08336,12.336907
12.420584,14.682362
14.007412,16.52785
13.4693985,15.831989
14.346271,16.26197
15.026762,14.766602
14.751055,14.901849
12.846095,16.720371
13.8001,15.779155
14.134552,16.224573
12.514743,15.111774
14.657462,14.287128
14.026458,15.521727
15.575696,14.130921
13.154027,14.964069
16.970161,13.110246
13.102024,14.890826
14.388074,16.40144
12.417623,14.9761305
17.129826,12.7065525
14.555563,14.234315
8.826472,10.736639
7.931711,10.790856
16.082018,12.824572
12.219723,14.48889
8.5760765,11.636341
8.586057,11.65973
14.328318,15.805863
13.071773,15.8665285
12.130259,16.21932
14.141801,15.6386385
16.376726,13.394702
16.563503,13.610144
13.68228,16.611023
14.694423,15.155489
15.52106,13.989085
15.460551,14.157162
14.7132635,14.545142
8.047898,10.641359
8.917214,10.081345
12.360566,16.423067
16.580027,13.068867
15.968458,12.97586
14.834563,15.19177
12.535405,13.989551
12.308077,13.770108
14.068756,15.70835
12.574386,15.129396
13.240072,14.878904
15.511544,12.162327
13.083456,16.178501
17.061316,12.9275255
16.082548,13.109271
9.015282,11.480995
12.098861,14.523595
13.9546795,16.494757
13.2072,15.015772
13.909022,15.528306
14.89192,14.997433
16.502447,13.130279
8.627659,11.472613
13.698053,16.686607
8.0578985,10.974808
15.431658,14.062197
13.151331,15.982582
16.208132,12.456233
8.075399,11.008875
12.864631,11.284557
14.099016,15.528792
13.491305,15.407713
12.713909,16.783722
12.749338,16.646751
12.590865,15.0392685
16.292215,13.426499
13.724842,16.65125
15.9534645,12.802546
14.893601,13.328675
12.546101,11.290434
12.568588,12.593858
12.131073,12.542053
12.976797,11.974221
12.635253,12.418143
13.1578,10.921436
14.294519,11.100387
14.162153,10.874988
14.073407,10.8639555
12.842177,11.964041
14.413336,11.036425
12.155537,12.251607
13.715678,10.690897
12.38303,10.845135
14.237443,11.72404
13.262774,10.878798
12.346133,12.074888
10.848691,11.063933
13.114266,10.546536
13.7880745,10.629512
12.551065,11.030983
12.586575,10.898244
12.505736,10.88816
12.9773855,11.045824
11.72017,11.530073
12.425817,11.065556
9.870781,10.431607
12.046752,11.840739
9.916327,10.507524
10.364987,10.4954815
12.346674,10.665243
10.865501,10.061161
13.51773,12.805256
12.035592,11.716501
14.283121,12.526301
13.659629,12.20322
14.651626,12.097853
14.174264,11.96655
13.227966,12.139158
11.640825,11.60965
11.68224,11.537857
14.86045,13.066932
12.134823,12.700226
12.597373,12.587291
13.310811,12.533316
12.90489,12.581855
13.262491,12.636476
13.405386,10.916101
13.227105,10.581681
13.810483,10.675596
12.683244,10.460023
14.112471,11.622351
12.1776705,12.363642
12.934646,10.829994
12.97563,11.536911
13.320636,10.623425
10.881152,10.4033985
12.5384245,12.6818075
13.253846,13.447638
12.690631,11.898208
12.829562,12.693787
13.03397,10.747818
12.544412,12.633506
8.080352,9.990246
8.3254,10.2926235
14.185807,12.763804
13.146803,10.525026
14.163787,12.79572
12.865295,14.1131315
5.5090914,8.04514
10.205535,10.512411
14.544635,15.432411
13.1369295,15.837554
13.337063,12.804703
12.16007,12.078423
13.348615,12.732397
13.865873,11.056804
13.063707,10.608213
13.003226,10.694443
12.449718,11.6981535
11.865035,10.493452
11.336762,10.388079
14.226373,12.186689
12.328669,10.76676
14.198606,12.22928
12.238572,12.54026
12.341369,10.744225
11.941588,12.203444
13.865247,10.803884
14.192624,12.252445
14.222102,12.277812
11.204646,10.168931
10.054338,10.7966175
10.046969,10.942958
13.19712,12.085573
12.841582,12.602263
13.185602,12.356517
12.393715,10.681818
13.472377,11.67282
12.300687,10.903401
12.980192,11.99374
10.868098,10.221335
10.896422,10.170826
10.207852,11.456339
12.714116,10.578528
12.343264,10.778783
12.88695,12.822412
12.860534,11.78707
12.830875,12.033719
12.365957,12.435748
12.402036,12.7096815
12.322316,12.687057
13.64289,11.161843
12.26335,12.17864
13.826197,11.054119
10.076661,10.626699
13.935625,10.759588
10.049945,9.924674
14.101519,12.321175
12.681923,12.567966
13.79478,12.47842
12.56005,10.759983
13.011102,10.559727
12.239643,10.723817
12.613109,12.634087
12.315462,12.499055
14.251579,11.773096
11.332001,10.68962
12.644221,12.379837
11.406181,10.646442
13.202271,15.916438
14.184358,16.142359
14.367914,16.200298
14.967205,15.002584
12.715988,16.005716
13.316921,16.111113
14.340254,12.473889
13.086205,10.692803
13.047168,10.604293
13.355141,12.553693
12.814649,12.810299
12.776092,12.629536
12.811133,12.181443
12.812371,12.158178
12.848782,12.151586
13.106985,11.18518
9.977538,10.18597
15.352525,13.220557
12.788868,12.682382
11.841641,11.59719
12.459924,10.867307
12.462088,12.137135
14.023735,11.759516
14.165399,11.67684
12.860228,11.079249
12.9128065,10.884602
13.039652,10.877776
10.334217,10.700764
12.457771,12.5382805
10.899631,10.308925
14.063888,11.768816
9.736061,10.492583
9.637291,10.499546
11.061234,10.271911
9.479954,10.284726
9.608983,10.416321
13.379281,12.774515
12.477306,12.169948
14.625402,13.223704
10.279755,10.559017
13.228975,12.318168
10.317146,10.476935
10.195152,9.765918
13.802043,11.444056
13.786343,11.46579
12.386222,12.521083
12.916674,12.638386
12.497509,12.639275
11.287928,10.697758
12.72652,12.065703
11.326952,11.269176
12.559569,16.201372
7.7870984,10.480958
12.106379,16.175983
16.559483,13.729925
13.87151,16.652708
8.876772,10.647142
16.457138,12.984786
8.8721075,11.295578
14.795661,15.149086
14.970665,13.315274
15.46185,14.152423
13.944205,14.896844
9.848835,10.09287
11.40282,10.43492
11.6719475,10.282276
12.594684,10.713443
12.4958,10.769009
13.984515,10.862468
10.146228,10.850443
12.9695,10.982941
12.379671,11.6640215
11.299766,10.263352
13.626349,12.7884865
13.4436865,13.653527
12.329915,12.118226
12.442305,10.966008
13.19649,12.69704
12.092002,12.465331
14.203993,16.367922
15.519589,14.061052
7.579629,10.299202
14.393158,16.195211
12.684817,16.859238
